Frame_Number,Vehicle_ID,Vehicle_Bbox,License_Plate_Bbox,License_Plate_Bbox_Score,License_Number,License_Number_Score
104,6.0,"[472.43550825641444, 715.6790741695195, 836.3977379112731, 997.8007269052133]","[601.0889739990234, 892.8433837890625, 698.4430236816406, 931.6930541992188]",0.0,,0.0
105,6.0,"[471.5316486929394, 718.8850985670426, 836.0129117006156, 1001.6619614891507]","[600.9831237792969, 896.8743896484375, 697.5470581054688, 937.06201171875]",0.0,,0.0
106,6.0,"[470.6277891294644, 722.0911229645658, 835.628085489958, 1005.5231960730881]","[600.8772735595703, 900.9053955078125, 696.6510925292969, 942.4309692382812]",0.0,,0.0
107,6.0,"[469.72392956598935, 725.297147362089, 835.2432592793006, 1009.3844306570255]","[600.7714233398438, 904.9364013671875, 695.755126953125, 947.7999267578125]",0.5576763153076172,GX15OCJ,0.4256001544415865
108,6.0,"[467.21572378437327, 728.6146442699284, 833.7069226740491, 1014.543551658408]","[596.2437133789062, 907.9534912109375, 691.9474487304688, 950.1096801757812]",0.0,,0.0
109,6.0,"[464.7075180027572, 731.9321411777677, 832.1705860687977, 1019.7026726597904]","[591.7160034179688, 910.9705810546875, 688.1397705078125, 952.41943359375]",0.5354828834533691,GX15OCJ,0.3815232806430294
110,6.0,"[463.6869735976567, 735.454146221791, 831.4539472744705, 1024.5091838163326]","[591.3616333007812, 912.86865234375, 692.6399230957031, 958.5450439453125]",0.0,,0.0
111,6.0,"[462.66642919255617, 738.9761512658145, 830.7373084801433, 1029.3156949728748]","[591.0072631835938, 914.7667236328125, 697.1400756835938, 964.670654296875]",0.5561169981956482,GY15OGJ,0.6052242019140636
112,6.0,"[461.4384595619954, 741.4204063827539, 831.1981985407899, 1032.3784512472082]","[591.0079345703125, 922.6499633789062, 689.5313720703125, 967.4397583007812]",0.4928019046783447,GY15CGJ,0.420683316974651
113,6.0,"[458.8607144058474, 744.7545693509312, 830.2894540241737, 1036.328229521137]","[588.5528767903646, 926.8205261230469, 687.6514689127604, 971.7409973144531]",0.0,,0.0
114,6.0,"[456.2829692496993, 748.0887323191087, 829.3807095075574, 1040.2780077950658]","[586.0978190104166, 930.9910888671875, 685.7715657552084, 976.042236328125]",0.0,,0.0
115,6.0,"[453.7052240935513, 751.422895287286, 828.4719649909412, 1044.2277860689946]","[583.6427612304688, 935.1616516113281, 683.8916625976562, 980.3434753417969]",0.0,,0.0
116,6.0,"[451.1274789374033, 754.7570582554633, 827.563220474325, 1048.1775643429237]","[581.1877034505209, 939.3322143554688, 682.0117594401041, 984.6447143554688]",0.0,,0.0
117,6.0,"[448.5497337812552, 758.0912212236408, 826.6544759577088, 1052.1273426168525]","[578.7326456705729, 943.5027770996094, 680.1318562825521, 988.9459533691406]",0.0,,0.0
118,6.0,"[445.9719886251072, 761.4253841918181, 825.7457314410925, 1056.0771208907813]","[576.277587890625, 947.67333984375, 678.251953125, 993.2471923828125]",0.4803788065910339,CX15OGJ,0.5014292127120651
119,6.0,"[443.61255034737763, 764.7644884666338, 825.3433787668173, 1058.8046423506003]","[576.5578002929688, 949.9272766113281, 682.5273742675781, 998.2367248535156]",0.0,,0.0
120,6.0,"[441.25311206964807, 768.1035927414493, 824.9410260925422, 1061.5321638104192]","[576.8380126953125, 952.1812133789062, 686.8027954101562, 1003.2262573242188]",0.3100389242172241,GY15OCJ,0.5363489509244633
121,6.0,"[437.83156180827575, 771.4276280221782, 824.0171800600111, 1065.5673049137542]","[575.3199462890625, 960.9127807617188, 682.4067993164062, 1005.6527709960938]",0.5522699356079102,GY15OCJ,0.6184359906124133
122,6.0,"[435.8121174726134, 774.7088994738261, 823.5170735349694, 1068.9030654409714]","[573.2183024088541, 965.3460083007812, 678.7881266276041, 1010.5288696289062]",0.0,,0.0
123,6.0,"[433.79267313695107, 777.990170925474, 823.0169670099276, 1072.2388259681886]","[571.1166585286459, 969.7792358398438, 675.1694539388021, 1015.4049682617188]",0.0,,0.0
124,6.0,"[431.7732288012887, 781.271442377122, 822.5168604848859, 1075.5745864954058]","[569.0150146484375, 974.2124633789062, 671.55078125, 1020.2810668945312]",0.573971688747406,GY15CGJ,0.0793875830040594
125,6.0,"[431.3264561223273, 785.0454203363772, 823.2273547114269, 1077.473660320053]","[565.063720703125, 979.6754150390625, 673.395751953125, 1025.14892578125]",0.5728790163993835,GY15OGJ,0.2174815922795047
126,6.0,"[428.5812697572606, 790.3687583978544, 822.6750219665098, 1079.032493929414]","[564.109375, 985.3504028320312, 669.9591064453125, 1029.048095703125]",0.5671743750572205,GY15OGJ,0.4087574950976608
127,6.0,"[426.28894420438337, 793.9129452234199, 821.9024144224536, 1078.8496298616296]","[564.4473266601562, 988.1259155273438, 669.4283447265625, 1032.653564453125]",0.5462482571601868,GY15OGJ,0.5248022151687348
128,6.0,"[423.5276472513921, 797.0057921466338, 821.1531589304395, 1078.2573028215636]","[561.869873046875, 994.0765380859375, 666.1799112955729, 1038.1728922526042]",0.0,,0.0
129,6.0,"[420.7663502984008, 800.0986390698475, 820.4039034384255, 1077.6649757814973]","[559.2924194335938, 1000.0271606445312, 662.9314778645834, 1043.6922200520833]",0.0,,0.0
130,6.0,"[418.0050533454096, 803.1914859930614, 819.6546479464114, 1077.0726487414313]","[556.7149658203125, 1005.977783203125, 659.6830444335938, 1049.2115478515625]",0.5800755023956299,GY15OGJ,0.4748700278652338
131,6.0,"[415.2647469767753, 806.605474126975, 818.0400272609938, 1077.3648617187866]","[556.366455078125, 1010.6943969726562, 661.2911376953125, 1057.848876953125]",0.5840261578559875,GX15OGJ,0.5323478342863043
132,6.0,"[413.9166177580579, 810.5727064402378, 816.1096924879973, 1078.1856270911712]","[553.6806640625, 1016.2095947265625, 660.5718383789062, 1062.0540364583333]",0.0,,0.0
133,6.0,"[412.5684885393404, 814.5399387535007, 814.1793577150008, 1079.0063924635556]","[550.994873046875, 1021.7247924804688, 659.8525390625, 1066.2591959635417]",0.0,,0.0
134,6.0,"[411.220359320623, 818.5071710667635, 812.2490229420043, 1079.8271578359402]","[548.30908203125, 1027.239990234375, 659.1332397460938, 1070.46435546875]",0.5719965696334839,GY15OGJ,0.2727398884736783
135,6.0,"[408.0386929607713, 822.5481291900949, 810.3749141544697, 1080.6964796721359]","[547.2034912109375, 1031.2179565429688, 656.2951354980469, 1072.8885498046875]",0.0,,0.0
136,6.0,"[404.85702660091965, 826.5890873134264, 808.5008053669351, 1081.5658015083313]","[546.097900390625, 1035.1959228515625, 653.45703125, 1075.312744140625]",0.5386249423027039,GX15OGJ,0.2729253587840463
71,8.0,"[612.2634269002828, 476.26291324211405, 826.9613251528286, 672.4946985573498]","[685.8479614257812, 583.638916015625, 746.3916625976562, 619.5257568359375]",0.387060135602951,DH05ZIR,0.0130475660520012
72,8.0,"[611.4215742135583, 477.56637010796317, 826.5987283418781, 673.9498360556919]","[684.9477430071149, 585.2036721365793, 746.156474522182, 621.0973140171596]",0.0,,0.0
73,8.0,"[610.5797215268339, 478.8698269738123, 826.2361315309274, 675.4049735540341]","[684.0475245884487, 586.7684282575335, 745.9212864467075, 622.6688711983817]",0.0,,0.0
74,8.0,"[609.7378688401094, 480.1732838396614, 825.8735347199769, 676.8601110523762]","[683.1473061697824, 588.3331843784878, 745.6860983712332, 624.2404283796038]",0.0,,0.0
75,8.0,"[608.896016153385, 481.4767407055105, 825.5109379090262, 678.3152485507183]","[682.247087751116, 589.8979404994419, 745.450910295759, 625.8119855608259]",0.0,,0.0
76,8.0,"[608.0541634666606, 482.7801975713596, 825.1483410980757, 679.7703860490604]","[681.3468693324497, 591.4626966203962, 745.2157222202846, 627.383542742048]",0.0,,0.0
77,8.0,"[607.2123107799362, 484.08365443720874, 824.7857442871251, 681.2255235474025]","[680.4466509137835, 593.0274527413504, 744.9805341448102, 628.95509992327]",0.0,,0.0
78,8.0,"[606.3704580932117, 485.38711130305785, 824.4231474761744, 682.6806610457447]","[679.5464324951172, 594.5922088623047, 744.7453460693359, 630.5266571044922]",0.0,,0.0
79,8.0,"[605.5286054064873, 486.69056816890696, 824.0605506652239, 684.1357985440868]","[678.6462140764509, 596.156964983259, 744.5101579938616, 632.0982142857143]",0.0,,0.0
80,8.0,"[604.6867527197628, 487.9940250347561, 823.6979538542732, 685.5909360424289]","[677.7459956577846, 597.7217211042132, 744.2749699183872, 633.6697714669364]",0.0,,0.0
81,8.0,"[603.8449000330384, 489.2974819006052, 823.3353570433227, 687.0460735407711]","[676.8457772391183, 599.2864772251675, 744.0397818429129, 635.2413286481585]",0.0,,0.0
82,8.0,"[603.0030473463139, 490.6009387664543, 822.9727602323721, 688.5012110391132]","[675.945558820452, 600.8512333461216, 743.8045937674386, 636.8128858293805]",0.0,,0.0
83,8.0,"[602.1611946595895, 491.9043956323034, 822.6101634214215, 689.9563485374553]","[675.0453404017857, 602.4159894670759, 743.5694056919643, 638.3844430106027]",0.0,,0.0
84,8.0,"[601.319341972865, 493.20785249815253, 822.2475666104709, 691.4114860357975]","[674.1451219831195, 603.9807455880301, 743.3342176164899, 639.9560001918247]",0.0,,0.0
85,8.0,"[600.4774892861406, 494.5113093640016, 821.8849697995204, 692.8666235341395]","[673.2449035644531, 605.5455017089844, 743.0990295410156, 641.5275573730469]",0.0,,0.0
86,8.0,"[599.6356365994162, 495.81476622985076, 821.5223729885697, 694.3217610324816]","[672.3446851457868, 607.1102578299386, 742.8638414655413, 643.099114554269]",0.0,,0.0
87,8.0,"[598.7937839126918, 497.1182230956998, 821.1597761776192, 695.7768985308238]","[671.4444667271206, 608.6750139508929, 742.6286533900669, 644.670671735491]",0.0,,0.0
88,8.0,"[597.9519312259673, 498.42167996154893, 820.7971793666685, 697.2320360291659]","[670.5442483084543, 610.2397700718471, 742.3934653145926, 646.2422289167132]",0.0,,0.0
89,8.0,"[597.1100785392429, 499.72513682739805, 820.434582555718, 698.687173527508]","[669.6440298897879, 611.8045261928013, 742.1582772391183, 647.8137860979352]",0.0,,0.0
90,8.0,"[596.2682258525184, 501.02859369324716, 820.0719857447674, 700.1423110258502]","[668.7438114711216, 613.3692823137555, 741.923089163644, 649.3853432791574]",0.0,,0.0
91,8.0,"[595.426373165794, 502.3320505590963, 819.7093889338167, 701.5974485241923]","[667.8435930524554, 614.9340384347098, 741.6879010881696, 650.9569004603794]",0.0,,0.0
92,8.0,"[594.5845204790695, 503.6355074249454, 819.3467921228662, 703.0525860225343]","[666.9433746337891, 616.4987945556641, 741.4527130126953, 652.5284576416016]",0.0,,0.0
93,8.0,"[593.7426677923451, 504.9389642907945, 818.9841953119155, 704.5077235208765]","[666.0431562151227, 618.0635506766183, 741.217524937221, 654.1000148228237]",0.0,,0.0
94,8.0,"[592.9008151056206, 506.2424211566436, 818.621598500965, 705.9628610192186]","[665.1429377964565, 619.6283067975726, 740.9823368617466, 655.6715720040457]",0.0,,0.0
95,8.0,"[592.0589624188963, 507.54587802249273, 818.2590016900144, 707.4179985175608]","[664.2427193777902, 621.1930629185268, 740.7471487862723, 657.2431291852679]",0.0,,0.0
96,8.0,"[591.2171097321718, 508.84933488834184, 817.8964048790638, 708.8731360159029]","[663.3425009591239, 622.757819039481, 740.511960710798, 658.8146863664899]",0.0,,0.0
97,8.0,"[590.3752570454474, 510.15279175419096, 817.5338080681132, 710.328273514245]","[662.4422825404575, 624.3225751604352, 740.2767726353237, 660.3862435477121]",0.0,,0.0
98,8.0,"[589.5334043587229, 511.45624862004007, 817.1712112571626, 711.7834110125872]","[661.5420641217913, 625.8873312813895, 740.0415845598493, 661.9578007289341]",0.0,,0.0
99,8.0,"[588.6915516719985, 512.7597054858892, 816.808614446212, 713.2385485109293]","[660.641845703125, 627.4520874023438, 739.806396484375, 663.5293579101562]",0.4359209835529327,XK05ZTK,0.1246016871405503
100,8.0,"[588.1801380598056, 514.1142577833467, 816.2230975476539, 713.969299714406]","[660.6578369140625, 628.69140625, 738.9845581054688, 664.6583251953125]",0.5101403594017029,KK05ZIX,0.28164200105241
101,8.0,"[587.8041508422955, 515.9286024774804, 816.6997999208656, 715.1647445279918]","[660.8041534423828, 629.530517578125, 738.3818206787109, 665.4061431884766]",0.0,,0.0
102,8.0,"[587.4281636247853, 517.7429471716141, 817.1765022940773, 716.3601893415778]","[660.9504699707031, 630.36962890625, 737.7790832519531, 666.1539611816406]",0.0,,0.0
103,8.0,"[587.052176407275, 519.5572918657479, 817.653204667289, 717.5556341551637]","[661.0967864990234, 631.208740234375, 737.1763458251953, 666.9017791748047]",0.0,,0.0
104,8.0,"[586.676189189765, 521.3716365598815, 818.1299070405007, 718.7510789687495]","[661.2431030273438, 632.0478515625, 736.5736083984375, 667.6495971679688]",0.5067353844642639,KH05ZZX,0.1538344540321694
105,8.0,"[585.4609807326814, 522.6197718650669, 817.3858722786655, 720.4582218985363]","[660.7879333496094, 632.7499694824219, 735.6517333984375, 669.5010681152344]",0.0,,0.0
106,8.0,"[584.2457722755978, 523.8679071702524, 816.6418375168303, 722.165364828323]","[660.332763671875, 633.4520874023438, 734.7298583984375, 671.3525390625]",0.4732748866081238,KR05ZTR,0.0220519542445521
107,8.0,"[582.2707389580873, 524.7063777903355, 815.3492790370487, 724.5044793313187]","[663.2386474609375, 637.067626953125, 736.5616455078125, 676.6531982421875]",0.3186568915843963,KH35ZZK,0.0788201036253923
108,8.0,"[580.3451650219129, 525.7097350608262, 813.9549419998611, 727.1015530049111]","[661.6664428710938, 638.3360595703125, 734.5704345703125, 679.5781860351562]",0.0,,0.0
109,8.0,"[578.4195910857385, 526.713092331317, 812.5606049626734, 729.6986266785035]","[660.09423828125, 639.6044921875, 732.5792236328125, 682.503173828125]",0.4300157427787781,VX35ZIS,0.152156240135329
110,8.0,"[577.7401346633694, 527.8591591875522, 812.2172265332127, 731.4491248816945]","[659.0943080357143, 641.6306065150669, 732.0561174665179, 683.2755998883929]",0.0,,0.0
111,8.0,"[577.0606782410003, 529.0052260437874, 811.8738481037522, 733.1996230848856]","[658.0943777901786, 643.656720842634, 731.5330113002232, 684.0480259486607]",0.0,,0.0
112,8.0,"[576.3812218186313, 530.1512929000227, 811.5304696742915, 734.9501212880766]","[657.0944475446429, 645.6828351702009, 731.0099051339286, 684.8204520089286]",0.0,,0.0
113,8.0,"[575.7017653962621, 531.2973597562578, 811.1870912448308, 736.7006194912676]","[656.0945172991071, 647.7089494977679, 730.486798967634, 685.5928780691964]",0.0,,0.0
114,8.0,"[575.022308973893, 532.4434266124931, 810.84371281537, 738.4511176944586]","[655.0945870535714, 649.7350638253348, 729.9636928013393, 686.3653041294643]",0.0,,0.0
115,8.0,"[574.342852551524, 533.5894934687283, 810.5003343859095, 740.2016158976497]","[654.0946568080357, 651.7611781529018, 729.4405866350446, 687.1377301897321]",0.0,,0.0
116,8.0,"[573.6633961291549, 534.7355603249636, 810.1569559564488, 741.9521141008407]","[653.0947265625, 653.7872924804688, 728.91748046875, 687.91015625]",0.3784540593624115,KH05LZK,0.1371555420710679
117,8.0,"[573.2873003473628, 535.8286805637109, 810.4445933692019, 743.0693464716675]","[651.8672078450521, 654.553955078125, 728.1248168945312, 689.725341796875]",0.0,,0.0
118,8.0,"[572.9112045655708, 536.9218008024582, 810.732230781955, 744.1865788424943]","[650.6396891276041, 655.3206176757812, 727.3321533203125, 691.54052734375]",0.0,,0.0
119,8.0,"[572.5351087837787, 538.0149210412055, 811.0198681947081, 745.3038112133211]","[649.4121704101562, 656.0872802734375, 726.5394897460938, 693.355712890625]",0.4948961138725281,KH35ZIK,0.2884698992571756
120,8.0,"[571.3014040849034, 539.402745009017, 810.6731959589855, 747.4127054851747]","[647.9107157389323, 658.0691935221354, 725.6947733561198, 695.5955810546875]",0.0,,0.0
121,8.0,"[570.0676993860282, 540.7905689768287, 810.326523723263, 749.5215997570283]","[646.4092610677084, 660.0511067708334, 724.8500569661459, 697.83544921875]",0.0,,0.0
122,8.0,"[568.8339946871529, 542.1783929446403, 809.9798514875404, 751.6304940288819]","[644.9078063964844, 662.0330200195312, 724.0053405761719, 700.0753173828125]",0.0,,0.0
123,8.0,"[567.6002899882776, 543.5662169124519, 809.6331792518178, 753.7393883007354]","[643.4063517252604, 664.0149332682291, 723.1606241861979, 702.315185546875]",0.0,,0.0
124,8.0,"[566.3665852894023, 544.9540408802634, 809.2865070160952, 755.848282572589]","[641.9048970540365, 665.9968465169271, 722.315907796224, 704.5550537109375]",0.0,,0.0
125,8.0,"[565.1328805905271, 546.341864848075, 808.9398347803726, 757.9571768444426]","[640.4034423828125, 667.978759765625, 721.47119140625, 706.794921875]",0.390562891960144,KH15ZZK,0.1221580079993243
126,8.0,"[563.9534305125511, 547.265726181013, 808.8601499928304, 759.6707593811382]","[640.1044616699219, 670.1441955566406, 720.7398071289062, 708.4386901855469]",0.0,,0.0
127,8.0,"[562.7739804345752, 548.1895875139508, 808.7804652052881, 761.3843419178336]","[639.8054809570312, 672.3096313476562, 720.0084228515625, 710.0824584960938]",0.0,,0.0
128,8.0,"[561.5945303565992, 549.1134488468886, 808.7007804177458, 763.097924454529]","[639.5065002441406, 674.4750671386719, 719.2770385742188, 711.7262268066406]",0.0,,0.0
129,8.0,"[560.4150802786232, 550.0373101798265, 808.6210956302036, 764.8115069912245]","[639.20751953125, 676.6405029296875, 718.545654296875, 713.3699951171875]",0.4265873730182647,LJ05ZZK,0.0191676885761374
130,8.0,"[559.2976930644679, 550.4140019115001, 807.7518507684554, 765.0124118782229]","[638.1442260742188, 679.5499877929688, 715.034423828125, 715.9373779296875]",0.5111870765686035,KH05ZIK,0.3258897770086107
131,8.0,"[558.322084330864, 552.6038401358726, 807.8860888433513, 767.0689464295926]","[637.9996337890625, 679.9778442382812, 715.03125, 717.6224568684896]",0.0,,0.0
132,8.0,"[557.3464755972599, 554.7936783602449, 808.0203269182472, 769.1254809809623]","[637.8550415039062, 680.4057006835938, 715.028076171875, 719.3075358072916]",0.0,,0.0
133,8.0,"[556.3708668636559, 556.9835165846174, 808.1545649931431, 771.182015532332]","[637.71044921875, 680.8335571289062, 715.02490234375, 720.9926147460938]",0.5210621953010559,XH05ZZK,0.6857932228694406
134,8.0,"[554.0778835462158, 559.0788430569352, 806.6068085031177, 774.1120862653689]","[634.0847778320312, 680.80615234375, 714.0821533203125, 723.2211303710938]",0.5043027400970459,VK05ZTK,0.050077526321466
135,8.0,"[551.8562598411573, 561.8487737584152, 805.7569925138322, 777.8463111129585]","[634.15771484375, 684.1309204101562, 716.5748291015625, 728.1273193359375]",0.3964782059192657,KH05ZJK,0.3985478172989297
136,8.0,"[550.4021212757589, 562.3871961412979, 804.8135943478563, 779.4836990058559]","[632.4143920898438, 687.07724609375, 715.1947875976563, 729.5163818359375]",0.0,,0.0
137,8.0,"[548.9479827103603, 562.9256185241807, 803.8701961818805, 781.1210868987533]","[630.6710693359375, 690.0235717773437, 713.81474609375, 730.9054443359375]",0.0,,0.0
138,8.0,"[547.4938441449618, 563.4640409070633, 802.9267980159048, 782.7584747916508]","[628.9277465820312, 692.9698974609375, 712.4347045898437, 732.2945068359375]",0.0,,0.0
139,8.0,"[546.0397055795632, 564.0024632899461, 801.9833998499289, 784.3958626845482]","[627.184423828125, 695.9162231445313, 711.0546630859375, 733.6835693359375]",0.0,,0.0
140,8.0,"[544.5855670141648, 564.5408856728288, 801.040001683953, 786.0332505774456]","[625.4411010742188, 698.862548828125, 709.6746215820312, 735.0726318359375]",0.48018279671669,XH05ZIK,0.390045645358288
141,8.0,"[542.4365664102106, 566.3631647870734, 798.763373587328, 788.2928146361969]","[623.4696655273438, 700.05224609375, 708.33349609375, 737.1973266601562]",0.0,,0.0
142,8.0,"[540.2875658062566, 568.1854439013179, 796.4867454907029, 790.5523786949483]","[621.4982299804688, 701.241943359375, 706.9923706054688, 739.322021484375]",0.5128311514854431,KH05ZZK,0.7020501702421067
143,8.0,"[538.827691560951, 570.4806520718166, 795.6629280292668, 792.6506651062485]","[620.0702209472656, 702.5591430664062, 704.9132385253906, 741.2584533691406]",0.0,,0.0
144,8.0,"[537.3678173156454, 572.7758602423154, 794.8391105678309, 794.7489515175488]","[618.6422119140625, 703.8763427734375, 702.8341064453125, 743.1948852539062]",0.4724988341331482,KH05ZZK,0.4012790065802863
145,8.0,"[536.7107868685172, 574.2717731754377, 794.3797819442756, 796.8748472855549]","[619.01123046875, 703.825927734375, 701.4508056640625, 747.7428588867188]",0.5451468825340271,KH05ZZK,0.0942876752082867
146,8.0,"[535.443504852554, 576.7367672543356, 793.3638826761421, 800.3683412801905]","[616.2235107421875, 707.793212890625, 700.6444091796875, 751.3821105957031]",0.0,,0.0
147,8.0,"[534.176222836591, 579.2017613332335, 792.3479834080088, 803.8618352748261]","[613.435791015625, 711.760498046875, 699.8380126953125, 755.0213623046875]",0.5249359011650085,KH05ZZK,0.3534149183406921
148,8.0,"[532.8340670328365, 580.6794141707916, 792.066466634791, 806.0298773576986]","[613.2082926432291, 713.5918375651041, 699.2164510091146, 755.8848673502604]",0.0,,0.0
149,8.0,"[531.4919112290821, 582.1570670083496, 791.7849498615734, 808.1979194405711]","[612.9807942708334, 715.4231770833334, 698.5948893229166, 756.7483723958334]",0.0,,0.0
150,8.0,"[530.1497554253276, 583.6347198459076, 791.5034330883557, 810.3659615234436]","[612.7532958984375, 717.2545166015625, 697.9733276367188, 757.6118774414062]",0.5691397786140442,KK05ZIK,0.3687467068707228
151,8.0,"[528.8423401984145, 585.3383994255023, 791.0166081223515, 812.6837835741607]","[611.7902908325195, 719.3720283508301, 697.3653984069824, 759.9745101928711]",0.0,,0.0
152,8.0,"[527.5349249715013, 587.042079005097, 790.5297831563474, 815.0016056248776]","[610.8272857666016, 721.4895401000977, 696.7574691772461, 762.3371429443359]",0.0,,0.0
153,8.0,"[526.2275097445881, 588.7457585846917, 790.0429581903433, 817.3194276755946]","[609.8642807006836, 723.6070518493652, 696.1495399475098, 764.6997756958008]",0.0,,0.0
154,8.0,"[524.920094517675, 590.4494381642863, 789.5561332243391, 819.6372497263117]","[608.9012756347656, 725.7245635986328, 695.5416107177734, 767.0624084472656]",0.0,,0.0
155,8.0,"[523.6126792907618, 592.153117743881, 789.069308258335, 821.9550717770287]","[607.9382705688477, 727.8420753479004, 694.9336814880371, 769.4250411987305]",0.0,,0.0
156,8.0,"[522.3052640638487, 593.8567973234757, 788.5824832923308, 824.2728938277457]","[606.9752655029297, 729.959587097168, 694.3257522583008, 771.7876739501953]",0.0,,0.0
157,8.0,"[520.9978488369355, 595.5604769030704, 788.0956583263267, 826.5907158784627]","[606.0122604370117, 732.0770988464355, 693.7178230285645, 774.1503067016602]",0.0,,0.0
158,8.0,"[519.6904336100224, 597.264156482665, 787.6088333603225, 828.9085379291797]","[605.0492553710938, 734.1946105957031, 693.1098937988281, 776.512939453125]",0.0,,0.0
159,8.0,"[518.3830183831092, 598.9678360622597, 787.1220083943184, 831.2263599798968]","[604.0862503051758, 736.3121223449707, 692.5019645690918, 778.8755722045898]",0.0,,0.0
160,8.0,"[517.075603156196, 600.6715156418544, 786.6351834283142, 833.5441820306137]","[603.1232452392578, 738.4296340942383, 691.8940353393555, 781.2382049560547]",0.0,,0.0
161,8.0,"[515.7681879292829, 602.3751952214491, 786.1483584623101, 835.8620040813307]","[602.1602401733398, 740.5471458435059, 691.2861061096191, 783.6008377075195]",0.0,,0.0
162,8.0,"[514.4607727023697, 604.0788748010438, 785.661533496306, 838.1798261320478]","[601.1972351074219, 742.6646575927734, 690.6781768798828, 785.9634704589844]",0.0,,0.0
163,8.0,"[513.1533574754566, 605.7825543806384, 785.1747085303018, 840.4976481827648]","[600.2342300415039, 744.782169342041, 690.0702476501465, 788.3261032104492]",0.0,,0.0
164,8.0,"[511.8459422485434, 607.4862339602331, 784.6878835642976, 842.8154702334818]","[599.2712249755859, 746.8996810913086, 689.4623184204102, 790.6887359619141]",0.0,,0.0
165,8.0,"[510.5385270216303, 609.1899135398278, 784.2010585982936, 845.1332922841988]","[598.308219909668, 749.0171928405762, 688.8543891906738, 793.0513687133789]",0.0,,0.0
166,8.0,"[509.2311117947171, 610.8935931194225, 783.7142336322894, 847.4511143349158]","[597.34521484375, 751.1347045898438, 688.2464599609375, 795.4140014648438]",0.5093748569488525,XH05ZIK,0.2006782478112623
167,8.0,"[508.2922239819855, 613.435591585789, 783.3333841290083, 849.9858240543401]","[596.0226614815848, 753.9818899972098, 687.7301722935268, 797.5323747907366]",0.0,,0.0
168,8.0,"[507.35333616925385, 615.9775900521555, 782.9525346257273, 852.5205337737643]","[594.7001081194196, 756.8290754045759, 687.213884626116, 799.6507481166294]",0.0,,0.0
169,8.0,"[506.41444835652226, 618.519588518522, 782.5716851224462, 855.0552434931886]","[593.3775547572544, 759.6762608119419, 686.6975969587054, 801.7691214425223]",0.0,,0.0
170,8.0,"[505.4755605437906, 621.0615869848884, 782.190835619165, 857.589953212613]","[592.0550013950893, 762.5234462193081, 686.1813092912946, 803.8874947684152]",0.0,,0.0
171,8.0,"[504.536672731059, 623.603585451255, 781.8099861158839, 860.1246629320373]","[590.7324480329241, 765.3706316266741, 685.665021623884, 806.0058680943081]",0.0,,0.0
172,8.0,"[503.59778491832736, 626.1455839176215, 781.4291366126029, 862.6593726514615]","[589.409894670759, 768.2178170340402, 685.1487339564732, 808.1242414202009]",0.0,,0.0
173,8.0,"[502.65889710559577, 628.687582383988, 781.0482871093218, 865.1940823708858]","[588.0873413085938, 771.0650024414062, 684.6324462890625, 810.2426147460938]",0.5383183360099792,IK05ZZK,0.0315108535433654
174,8.0,"[501.4595273971423, 630.6132273781258, 780.1222495003365, 867.9296332692765]","[587.7999572753906, 773.6703186035156, 683.9513854980469, 813.1807250976562]",0.0,,0.0
175,8.0,"[500.26015768868893, 632.5388723722635, 779.1962118913513, 870.6651841676671]","[587.5125732421875, 776.275634765625, 683.2703247070312, 816.1188354492188]",0.0,,0.0
176,8.0,"[499.06078798023555, 634.4645173664012, 778.270174282366, 873.4007350660579]","[587.2251892089844, 778.8809509277344, 682.5892639160156, 819.0569458007812]",0.0,,0.0
177,8.0,"[497.8614182717821, 636.390162360539, 777.3441366733807, 876.1362859644486]","[586.9378051757812, 781.4862670898438, 681.908203125, 821.9950561523438]",0.0,,0.0
178,8.0,"[496.66204856332865, 638.3158073546767, 776.4180990643954, 878.8718368628392]","[586.6504211425781, 784.0915832519531, 681.2271423339844, 824.9331665039062]",0.0,,0.0
179,8.0,"[495.46267885487526, 640.2414523488144, 775.4920614554102, 881.60738776123]","[586.363037109375, 786.6968994140625, 680.5460815429688, 827.8712768554688]",0.0,,0.0
180,8.0,"[494.2633091464219, 642.1670973429522, 774.566023846425, 884.3429386596207]","[586.0756530761719, 789.3022155761719, 679.8650207519531, 830.8093872070312]",0.0,,0.0
181,8.0,"[493.06393943796843, 644.0927423370899, 773.6399862374396, 887.0784895580114]","[585.7882690429688, 791.9075317382812, 679.1839599609375, 833.7474975585938]",0.584963858127594,WH05ZZK,0.0523036147018664
182,8.0,"[492.34140855430235, 647.6309716131192, 773.0309407461881, 891.0268526039523]","[584.0220947265625, 796.3786010742188, 677.617919921875, 836.8943481445312]",0.5672131180763245,KH05ZZK,0.1749949313762221
183,8.0,"[490.4284755219308, 650.1154324225499, 770.9321807141048, 894.2815022313973]","[584.031494140625, 797.1184997558594, 676.5099182128906, 840.7037048339844]",0.0,,0.0
184,8.0,"[488.51554248955927, 652.5998932319806, 768.8334206820214, 897.5361518588422]","[584.0408935546875, 797.8583984375, 675.4019165039062, 844.5130615234375]",0.547027051448822,RH05ZZK,0.2099902454553079
185,8.0,"[488.1881408058034, 653.966236614805, 768.4184051960267, 900.0465302229848]","[577.942138671875, 801.6985473632812, 673.976318359375, 850.4100952148438]",0.5556769371032715,RH05ZZK,0.1760674245713153
